"","Channel A Ave. (C)","Channel B Ave. (C)"
"03:53:28","37.797","36.970"
"03:53:29","37.796","36.973"
"03:53:30","37.799","36.973"
"03:53:31","37.788","36.971"
"03:53:32","37.779","36.969"
"03:53:33","37.773","36.967"
"03:53:34","37.774","36.971"
"03:53:35","37.761","36.973"
"03:53:36","37.759","36.973"
"03:53:37","37.752","36.973"
"03:53:38","37.743","36.977"
"03:53:39","37.733","36.977"
"03:53:40","37.729","36.980"
"03:53:41","37.726","36.984"
"03:53:42","37.712","36.984"
"03:53:43","37.705","36.983"
"03:53:44","37.699","36.986"
"03:53:45","37.689","36.986"
"03:53:46","37.680","36.983"
"03:53:47","37.664","36.987"
"03:53:48","37.661","36.982"
"03:53:49","37.652","36.987"
"03:53:50","37.646","36.986"
"03:53:51","37.633","36.985"
"03:53:52","37.631","36.983"
"03:53:53","37.631","36.979"
"03:53:54","37.627","36.977"
"03:53:55","37.620","36.979"
"03:53:56","37.615","36.977"
"03:53:57","37.613","36.975"
"03:53:58","37.611","36.977"
"03:53:59","37.610","36.975"
"03:54:00","37.610","36.980"
"03:54:01","37.608","36.979"
"03:54:02","37.605","36.978"
"03:54:03","37.606","36.975"
"03:54:04","37.606","36.977"
"03:54:05","37.606","36.979"
"03:54:06","37.605","36.981"
"03:54:07","37.605","36.978"
"03:54:08","37.605","36.984"
"03:54:09","37.605","36.977"
"03:54:10","37.605","36.986"
"03:54:11","37.604","36.984"
"03:54:12","37.604","36.983"
"03:54:13","37.605","36.989"
"03:54:14","37.604","36.989"
"03:54:15","37.604","36.987"
"03:54:16","37.603","36.989"
"03:54:17","37.602","36.988"
"03:54:18","37.603","36.987"
"03:54:19","37.601","36.986"
"03:54:20","37.599","36.991"
"03:54:21","37.601","36.990"
"03:54:22","37.600","36.989"
"03:54:23","37.599","36.989"
"03:54:24","37.597","36.991"
"03:54:25","37.591","36.992"
"03:54:26","37.590","36.992"
"03:54:27","37.586","36.991"
"03:54:28","37.582","36.993"
"03:54:29","37.574","36.992"
"03:54:30","37.574","36.994"
"03:54:31","37.566","36.995"
"03:54:32","37.559","36.997"
"03:54:33","37.557","36.997"
"03:54:34","37.548","36.995"
"03:54:35","37.546","36.996"
"03:54:36","37.535","36.997"
"03:54:37","37.532","36.997"
"03:54:38","37.528","36.995"
"03:54:39","37.516","36.996"
"03:54:40","37.509","36.997"
"03:54:41","37.500","36.997"
"03:54:42","37.492","36.998"
"03:54:43","37.486","36.994"
"03:54:44","37.482","36.997"
"03:54:45","37.477","36.997"
"03:54:46","37.474","36.997"
"03:54:47","37.466","36.998"
"03:54:48","37.466","36.997"
"03:54:49","37.449","36.998"
"03:54:50","37.442","36.997"
"03:54:51","37.445","36.996"
"03:54:52","37.441","36.996"
"03:54:53","37.432","36.997"
"03:54:54","37.428","36.997"
"03:54:55","37.427","36.995"
"03:54:56","37.419","36.993"
"03:54:57","37.418","36.995"
"03:54:58","37.417","36.994"
"03:54:59","37.412","36.992"
"03:55:00","37.409","36.995"
"03:55:01","37.408","36.993"
"03:55:02","37.403","36.994"
"03:55:03","37.401","36.993"
"03:55:04","37.400","36.994"
"03:55:05","37.397","36.994"
"03:55:06","37.402","36.994"
"03:55:07","37.398","36.993"
"03:55:08","37.397","36.992"
"03:55:09","37.398","36.989"
"03:55:10","37.397","36.988"
"03:55:11","37.396","36.991"
"03:55:12","37.396","36.992"
"03:55:13","37.396","36.991"
"03:55:14","37.396","36.994"
"03:55:15","37.395","36.993"
"03:55:16","37.396","36.993"
"03:55:17","37.395","36.990"
"03:55:18","37.395","36.992"
"03:55:19","37.395","36.990"
"03:55:20","37.395","36.990"
"03:55:21","37.395","36.990"
"03:55:22","37.394","36.992"
"03:55:23","37.394","36.991"
"03:55:24","37.393","36.991"
"03:55:25","37.394","36.990"
"03:55:26","37.393","36.991"
"03:55:27","37.393","36.991"
"03:55:28","37.392","36.989"
"03:55:29","37.389","36.991"
"03:55:30","37.389","36.990"
"03:55:31","37.390","36.992"
"03:55:32","37.390","36.993"
"03:55:33","37.386","36.991"
"03:55:34","37.387","36.988"
"03:55:35","37.388","36.989"
"03:55:36","37.383","36.988"
"03:55:37","37.384","36.990"
"03:55:38","37.383","36.990"
"03:55:39","37.380","36.990"
"03:55:40","37.376","36.989"
"03:55:41","37.371","36.990"
"03:55:42","37.372","36.987"
"03:55:43","37.371","36.990"
"03:55:44","37.368","36.989"
"03:55:45","37.368","36.984"
"03:55:46","37.357","36.986"
"03:55:47","37.364","36.986"
"03:55:48","37.358","36.988"
"03:55:49","37.359","36.987"
"03:55:50","37.350","36.987"
"03:55:51","37.351","36.986"
"03:55:52","37.341","36.987"
"03:55:53","37.345","36.987"
"03:55:54","37.339","36.987"
"03:55:55","37.341","36.986"
"03:55:56","37.334","36.988"
"03:55:57","37.321","36.988"
"03:55:58","37.320","36.989"
"03:55:59","37.313","36.987"
"03:56:00","37.312","36.988"
"03:56:01","37.308","36.985"
"03:56:02","37.301","36.987"
"03:56:03","37.302","36.984"
"03:56:04","37.307","36.985"
"03:56:05","37.308","36.987"
"03:56:06","37.285","36.985"
"03:56:07","37.299","36.986"
"03:56:08","37.296","36.986"
"03:56:09","37.288","36.985"
"03:56:10","37.279","36.984"
"03:56:11","37.271","36.988"
"03:56:12","37.268","36.985"
"03:56:13","37.261","36.986"
"03:56:14","37.268","36.986"
"03:56:15","37.276","36.988"
"03:56:16","37.266","36.983"
"03:56:17","37.273","36.988"
"03:56:18","37.273","36.984"
"03:56:19","37.262","36.986"
"03:56:20","37.263","36.985"
"03:56:21","37.259","36.986"
"03:56:22","37.261","36.988"
"03:56:23","37.265","36.986"
"03:56:24","37.267","36.987"
"03:56:25","37.267","36.985"
"03:56:26","37.266","36.986"
"03:56:27","37.266","36.984"
"03:56:28","37.274","36.986"
"03:56:29","37.267","36.984"
"03:56:30","37.268","36.981"
"03:56:31","37.264","36.984"
"03:56:32","37.268","36.981"
"03:56:33","37.266","36.979"
"03:56:34","37.271","36.984"
"03:56:35","37.264","36.979"
"03:56:36","37.263","36.981"
"03:56:37","37.267","36.980"
"03:56:38","37.259","36.978"
"03:56:39","37.271","36.975"
"03:56:40","37.274","36.972"
"03:56:41","37.272","36.974"
"03:56:42","37.266","36.971"
"03:56:43","37.264","36.973"
"03:56:44","37.263","36.976"
"03:56:45","37.271","36.969"
"03:56:46","37.261","36.963"
"03:56:47","37.268","36.966"
"03:56:48","37.260","36.966"
"03:56:49","37.263","36.958"
"03:56:50","37.263","36.960"
"03:56:51","37.263","36.957"
"03:56:52","37.274","36.956"
"03:56:53","37.275","36.950"
"03:56:54","37.275","36.946"
"03:56:55","37.281","36.944"
"03:56:56","37.278","36.941"
"03:56:57","37.285","36.938"
"03:56:58","37.281","36.939"
"03:56:59","37.274","36.936"
"03:57:00","37.282","36.932"
"03:57:01","37.292","36.927"
"03:57:02","37.294","36.930"
"03:57:03","37.302","36.921"
"03:57:04","37.295","36.921"
"03:57:05","37.311","36.921"
"03:57:06","37.313","36.912"
"03:57:07","37.320","36.910"
"03:57:08","37.318","36.913"
"03:57:09","37.326","36.909"
"03:57:10","37.328","36.908"
"03:57:11","37.333","36.905"
"03:57:12","37.339","36.904"
"03:57:13","37.349","36.902"
"03:57:14","37.354","36.897"
"03:57:15","37.355","36.896"
"03:57:16","37.356","36.893"
"03:57:17","37.363","36.894"
"03:57:18","37.364","36.895"
"03:57:19","37.364","36.894"
"03:57:20","37.364","36.894"
"03:57:21","37.372","36.891"
"03:57:22","37.370","36.889"
"03:57:23","37.368","36.886"
"03:57:24","37.375","36.887"
"03:57:25","37.381","36.884"
"03:57:26","37.375","36.882"
"03:57:27","37.377","36.882"
"03:57:28","37.379","36.882"
"03:57:29","37.383","36.881"
"03:57:30","37.387","36.880"
"03:57:31","37.386","36.879"
"03:57:32","37.388","36.879"
"03:57:33","37.388","36.879"
"03:57:34","37.388","36.879"
"03:57:35","37.391","36.879"
"03:57:36","37.390","36.880"
"03:57:37","37.390","36.880"
"03:57:38","37.392","36.879"
"03:57:39","37.392","36.878"
"03:57:40","37.392","36.878"
"03:57:41","37.393","36.878"
"03:57:42","37.394","36.878"
"03:57:43","37.393","36.879"
"03:57:44","37.394","36.878"
"03:57:45","37.395","36.877"
"03:57:46","37.395","36.878"
"03:57:47","37.395","36.877"
"03:57:48","37.394","36.878"
"03:57:49","37.395","36.878"
"03:57:50","37.395","36.878"
"03:57:51","37.395","36.878"
"03:57:52","37.395","36.877"
"03:57:53","37.395","36.877"
"03:57:54","37.396","36.877"
"03:57:55","37.395","36.877"
"03:57:56","37.396","36.877"
"03:57:57","37.396","36.877"
"03:57:58","37.397","36.877"
"03:57:59","37.396","36.877"
"03:58:00","37.397","36.877"
"03:58:01","37.397","36.876"
"03:58:02","37.397","36.877"
"03:58:03","37.401","36.877"
"03:58:04","37.400","36.877"
"03:58:05","37.399","36.877"
"03:58:06","37.403","36.876"
"03:58:07","37.405","36.876"
"03:58:08","37.407","36.876"
"03:58:09","37.413","36.876"
"03:58:10","37.409","36.876"
"03:58:11","37.419","36.876"
"03:58:12","37.425","36.876"
"03:58:13","37.425","36.875"
"03:58:14","37.431","36.875"
"03:58:15","37.431","36.875"
"03:58:16","37.437","36.875"
"03:58:17","37.447","36.875"
"03:58:18","37.460","36.874"
